pole_id,bus,feeder,bus_type,phase_count,phase_type,pole_height_ft,pole_height_m,longitude,latitude,depth_in_tree,parent_bus,parent_pole_id,span_ft_to_parent,span_m_to_parent,spacing_template
P2083,e182729,S3,e,3,3-phase,40,12.19,-119.177475,46.71943204,104,m1069503,P2072,25.0,7.62,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2084,m1047737,S3,m,3,3-phase,40,12.19,-119.1999815,46.73183272,105,m1047732,P2073,284.4,86.69,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2085,n1137987,S3,n,1,1-phase,35,10.67,-119.2013482,46.73106128,105,m1047732,P2073,39.2,11.95,1ph-xx4_acsr4_acsr_C
P2086,l2857591,S3,l,1,1-phase,35,10.67,-119.2230508,46.71331016,105,m3037538,P2075,237.2,72.3,1ph-2_acsrxx2_acsr_A
P2087,l3027133,S3,l,1,1-phase,35,10.67,-119.2242841,46.71342982,105,m3037538,P2075,8.3,2.53,1ph-2_acsrxx2_acsr_A
P2088,l2745799,S3,l,1,1-phase,35,10.67,-119.2271728,46.72559004,105,l2820528,P2076,100.0,30.48,1ph-xx2_acsr2_acsr_C
P2089,l2766748,S3,l,1,1-phase,35,10.67,-119.2298157,46.72364842,105,m1026880,P2077,113.4,34.56,1ph-2_acsrxx2_acsr_A
P2090,m1026874,S3,m,1,1-phase,35,10.67,-119.2304164,46.72263898,105,m1026880,P2077,241.1,73.49,1ph-2_acsrxx2_acsr_A
P2091,n1147864,S3,n,1,1-phase,35,10.67,-119.2317465,46.72581486,105,m1026902,P2078,34.7,10.58,1ph-2_acsrxx2_acsr_A
P2092,m1026905,S3,m,3,3-phase,40,12.19,-119.2333835,46.72649696,105,m1026902,P2078,326.1,99.4,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2093,m1026chp-2,S3,m,3,3-phase,40,12.19,-119.227887,46.72702242,105,m1026chp-1,P2079,0.0,0.0,
P2094,m1026931,S3,m,1,1-phase,35,10.67,-119.2202328,46.7304329,105,l2841615,P2080,132.4,40.36,1ph-4_acsrxx4_acsr_A
P2095,m1047729,S3,m,1,1-phase,35,10.67,-119.190677,46.72982154,105,m1047723,P2081,303.2,92.42,1ph-2_acsrxx2_acsr_A
P2096,n1137989,S3,n,1,1-phase,35,10.67,-119.2000379,46.73199428,106,m1047737,P2084,38.6,11.77,1ph-xx4_acsr4_acsr_C
P2097,l3027157,S3,l,3,3-phase,40,12.19,-119.199913,46.734149,106,m1047737,P2084,531.9,162.12,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2098,n1137988,S3,n,1,1-phase,35,10.67,-119.1996458,46.73180288,106,m1047737,P2084,64.6,19.69,1ph-4_wpalxx4_wpal_A
P2099,l3027156,S3,l,1,1-phase,35,10.67,-119.202018,46.73106224,106,n1137987,P2085,128.3,39.11,1ph-xx4_acsr4_acsr_C
P2100,m3037453,S3,m,1,1-phase,35,10.67,-119.2244661,46.71258132,106,l3027133,P2087,197.9,60.32,1ph-2_acsrxx2_acsr_A
P2101,l3197638,S3,l,1,1-phase,35,10.67,-119.2304216,46.72115152,106,m1026874,P2090,341.5,104.09,1ph-2_acsrxx2_acsr_A
P2102,l2710536,S3,l,1,1-phase,35,10.67,-119.2313438,46.72489278,106,n1147864,P2091,225.3,68.67,1ph-2_acsrxx2_acsr_A
P2103,p827515,S3,p,1,1-phase,35,10.67,-119.2333531,46.72642224,106,m1026905,P2092,18.1,5.52,1ph-4_acsrxx4_acsr_A
P2104,m1026907,S3,m,3,3-phase,40,12.19,-119.2355085,46.7268277,106,m1026905,P2092,414.0,126.19,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2105,m1026chp-3,S3,m,3,3-phase,40,12.19,-119.2273648,46.72702242,106,m1026chp-2,P2093,408.5,124.51,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2106,l3216337,S3,l,1,1-phase,35,10.67,-119.2211664,46.73063676,106,m1026931,P2094,184.8,56.33,1ph-2_acsrxx2_acsr_A
P2107,l3216336,S3,l,1,1-phase,35,10.67,-119.2199456,46.73109374,106,m1026931,P2094,161.4,49.19,1ph-4_acsrxx4_acsr_A
P2108,l2973150,S3,l,1,1-phase,35,10.67,-119.1916603,46.73047154,106,m1047729,P2095,240.3,73.24,1ph-2_acsrxx2_acsr_A
P2109,e206211,S3,e,3,3-phase,40,12.19,-119.1765649,46.72052072,106,d5682346-3_int,,0.0,0.0,
P2110,l3122814,S3,l,1,1-phase,35,10.67,-119.2002104,46.73248794,107,n1137989,P2096,118.1,36.0,1ph-xx4_acsr4_acsr_C
P2111,l2973155,S3,l,3,3-phase,40,12.19,-119.1998508,46.73572682,107,l3027157,P2097,362.4,110.46,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2112,l2991908,S3,l,1,1-phase,35,10.67,-119.1989491,46.73174098,107,n1137988,P2098,134.2,40.9,1ph-4_wpalxx4_wpal_A
P2113,l2860481,S3,l,1,1-phase,35,10.67,-119.2039677,46.73107876,107,l3027156,P2099,373.4,113.81,1ph-xx4_acsr4_acsr_C
P2114,m1026812,S3,m,1,1-phase,35,10.67,-119.2245834,46.71258114,107,m3037453,P2100,22.5,6.86,1ph-2_acsrxx2_acsr_A
P2115,l2785546,S3,l,1,1-phase,35,10.67,-119.2244765,46.71253318,107,m3037453,P2100,11.2,3.41,1ph-2_acsrxx2_acsr_A
P2116,m1026849,S3,m,1,1-phase,35,10.67,-119.2304164,46.72027654,107,l3197638,P2101,200.9,61.23,1ph-2_acsrxx2_acsr_A
P2117,l2991909,S3,l,1,1-phase,35,10.67,-119.2329916,46.7255349,107,p827515,P2103,215.2,65.59,1ph-4_acsrxx4_acsr_A
P2118,m1026915,S3,m,3,3-phase,40,12.19,-119.2349894,46.7277929,107,m1026907,P2104,242.9,74.04,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2119,p875742,S3,p,1,1-phase,35,10.67,-119.2369175,46.72689582,107,m1026907,P2104,270.3,82.39,1ph-x2_acsrx2_acsr_B
P2120,l3085398,S3,l,3,3-phase,40,12.19,-119.2359255,46.72610558,107,m1026907,P2104,184.0,56.08,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P2121,l2691936,S3,l,1,1-phase,35,10.67,-119.2195414,46.73198914,107,l3216336,P2107,219.7,66.96,1ph-4_acsrxx4_acsr_A
P2122,m1047733,S3,m,1,1-phase,35,10.67,-119.1928151,46.73142326,107,l2973150,P2108,310.9,94.76,1ph-2_acsrxx2_acsr_A
P2123,n1134480,S3,n,3,3-phase,40,12.19,-119.1750581,46.72218234,107,e206211,P2109,490.9,149.63,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2124,l3784018,S3,l,3,3-phase,40,12.19,-119.1998364,46.73664148,108,l2973155,P2111,210.0,64.01,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2125,l3178973,S3,l,1,1-phase,35,10.67,-119.1972789,46.73210884,108,l2991908,P2112,330.8,100.83,1ph-2_acsrxx2_acsr_A
P2126,l3122847,S3,l,1,1-phase,35,10.67,-119.2260704,46.71257848,108,m1026812,P2114,284.8,86.81,1ph-2_acsrxx2_acsr_A
P2127,m1026810,S3,m,1,1-phase,35,10.67,-119.224837,46.71085816,108,l2785546,P2115,390.7,119.09,1ph-2_acsrxx2_acsr_A
P2128,m1026848,S3,m,1,1-phase,35,10.67,-119.2304111,46.7202602,108,m1026849,P2116,3.9,1.19,1ph-2_acsrxx2_acsr_A
P2129,m1026916,S3,m,1,1-phase,35,10.67,-119.2350408,46.72780094,108,m1026915,P2118,10.0,3.05,1ph-x2_acsrx2_acsr_B
P2130,m1026941,S3,m,1,1-phase,35,10.67,-119.2194855,46.7330338,108,l2691936,P2121,240.1,73.18,1ph-4_acsrxx4_acsr_A
P2131,l3066804,S3,l,1,1-phase,35,10.67,-119.193047,46.73289344,108,m1047733,P2122,340.4,103.75,1ph-2_acsrxx2_acsr_A
P2132,m1069519,S3,m,3,3-phase,40,12.19,-119.1749296,46.72243256,108,n1134480,P2123,62.5,19.05,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2133,n1136028,S3,n,3,3-phase,40,12.19,-119.1998217,46.73733188,109,l3784018,P2124,158.5,48.31,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2134,l2914324,S3,l,1,1-phase,35,10.67,-119.2257118,46.70906406,109,m1026810,P2127,444.6,135.51,1ph-2_acsrxx2_acsr_A
P2135,l2935557,S3,l,1,1-phase,35,10.67,-119.2301436,46.71943218,109,m1026848,P2128,196.9,60.02,1ph-2_acsrxx2_acsr_A
P2136,m1026847,S3,m,1,1-phase,35,10.67,-119.2315387,46.72025466,109,m1026848,P2128,222.9,67.94,1ph-2_acsrxx2_acsr_A
P2137,m1026920,S3,m,3,3-phase,40,12.19,-119.234779,46.72834962,109,d5774457-1_int,,134.0,40.84,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2138,l3197634,S3,l,1,1-phase,35,10.67,-119.2352226,46.72782944,109,m1026916,P2129,35.4,10.79,1ph-x2_acsrx2_acsr_B
P2139,l3197618,S3,l,1,1-phase,35,10.67,-119.2214543,46.732751,109,m1026941,P2130,382.6,116.62,1ph-4_acsrxx4_acsr_A
P2140,m1026942,S3,m,1,1-phase,35,10.67,-119.2191191,46.73306672,109,m1026941,P2130,70.6,21.52,1ph-4_acsrxx1/0_tpx_A
P2141,p901927,S3,p,1,1-phase,35,10.67,-119.1747959,46.72247024,109,m1069519,P2132,27.0,8.23,1ph-x2_acsrx2_acsr_B
P2142,n1136354,S3,n,3,3-phase,40,12.19,-119.1738687,46.72440184,109,m1069519,P2132,496.3,151.27,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2143,l2876797,S3,l,3,3-phase,40,12.19,-119.1998185,46.73744336,110,n1136028,P2133,25.6,7.8,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P2144,m1026805,S3,m,1,1-phase,35,10.67,-119.2250044,46.70764964,110,l2914324,P2134,351.8,107.23,1ph-4_acsrxx2_acsr_A
P2145,l2673311,S3,l,1,1-phase,35,10.67,-119.2317328,46.72110778,110,m1026847,P2136,199.3,60.75,1ph-2_acsrxx2_acsr_A
P2146,m1026926,S3,m,3,3-phase,40,12.19,-119.2342765,46.72962474,110,m1026920,P2137,308.1,93.91,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2147,l2729408,S3,l,1,1-phase,35,10.67,-119.235183,46.72842974,110,m1026920,P2137,79.5,24.23,1ph-x2_acsrx2_acsr_B
P2148,l3270814,S3,l,1,1-phase,35,10.67,-119.2194887,46.73337446,110,m1026942,P2140,100.0,30.48,1ph-4_acsrxx4_acsr_A
P2149,l3141389,S3,l,1,1-phase,35,10.67,-119.2191161,46.7331274,110,m1026942,P2140,13.9,4.24,1ph-4_acsrxx1/0_tpx_A
P2150,n1136353,S3,n,1,1-phase,35,10.67,-119.1745307,46.72254494,110,p901927,P2141,53.6,16.34,1ph-x2_acsrx2_acsr_B
P2151,l2748144,S3,l,3,3-phase,40,12.19,-119.1737714,46.72453878,110,n1136354,P2142,36.6,11.16,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2152,l3120502,S3,l,1,1-phase,35,10.67,-119.2244337,46.70644676,111,m1026805,P2144,297.0,90.53,1ph-4_acsrxx4_acsr_A
P2153,l3010585,S3,l,1,1-phase,35,10.67,-119.2260169,46.70679292,111,m1026805,P2144,276.2,84.19,1ph-4_acsrxx4_acsr_A
P2154,m1026927,S3,m,3,3-phase,40,12.19,-119.2340914,46.72975346,111,m1026926,P2146,46.1,14.05,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2155,n1138000,S3,n,1,1-phase,35,10.67,-119.2343744,46.72963968,111,m1026926,P2146,19.1,5.82,1ph-4_acsrxx4_acsr_A
P2156,l2860477,S3,l,1,1-phase,35,10.67,-119.2190622,46.73421076,111,l3141389,P2149,248.9,75.86,1ph-2_acsrxx2_acsr_A
P2157,l2820535,S3,l,1,1-phase,35,10.67,-119.1743586,46.72259346,111,n1136353,P2150,34.8,10.61,1ph-x2_acsrx2_acsr_B
P2158,m1069533,S3,m,3,3-phase,40,12.19,-119.1729139,46.72606758,111,l2748144,P2151,387.5,118.11,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2159,m1047763,S3,m,3,3-phase,40,12.19,-119.1996992,46.7391298,112,r18241,,226.5,69.04,3ph_h-4_acsr4_acsr4_acsr4_wpal_ABC
P2160,m1026792,S3,m,1,1-phase,35,10.67,-119.2227065,46.70535738,112,l3120502,P2152,414.7,126.4,1ph-4_wpalxx4_wpal_A
P2161,m1026798,S3,m,1,1-phase,35,10.67,-119.2268352,46.70632244,112,l3010585,P2153,190.3,58.0,1ph-4_acsrxx4_acsr_A
P2162,l2766720,S3,l,1,1-phase,35,10.67,-119.2352168,46.72976844,112,n1138000,P2155,164.0,49.99,1ph-4_acsrxx4_acsr_A
P2163,n1136356,S3,n,3,3-phase,40,12.19,-119.1721328,46.7276346,112,m1069533,P2158,389.6,118.75,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2164,p895117,S3,p,1,1-phase,35,10.67,-119.1728103,46.72598074,112,m1069533,P2158,28.1,8.56,1ph-x2_acsrx2_acsr_B
P2165,n1136030,S3,n,1,1-phase,35,10.67,-119.1996405,46.73937544,113,m1047763,P2159,57.5,17.53,1ph-x4_acsrx4_acsr_B
P2166,p827509,S3,p,1,1-phase,35,10.67,-119.199767,46.73916434,113,m1047763,P2159,15.2,4.63,1ph-x4_acsrx4_acsr_B
P2167,n1136027,S3,n,1,1-phase,35,10.67,-119.1994669,46.73895752,113,m1047763,P2159,59.5,18.14,1ph-4_acsrxx4_acsr_A
P2168,l2821010,S3,l,1,1-phase,35,10.67,-119.2202838,46.70393716,113,m1026792,P2160,567.1,172.85,1ph-4_acsrxx4_acsr_A
P2169,l2895461,S3,l,1,1-phase,35,10.67,-119.2235759,46.70506378,113,m1026792,P2160,179.6,54.74,1ph-2_acsrxx2_acsr_A
P2170,l2952014,S3,l,1,1-phase,35,10.67,-119.2271814,46.70612342,113,m1026798,P2161,80.5,24.54,1ph-4_acsrxx4_acsr_A
P2171,l3122816,S3,l,3,3-phase,40,12.19,-119.2327019,46.73047612,113,196-29518,,296.7,90.43,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2172,m1069549,S3,m,3,3-phase,40,12.19,-119.1719631,46.72797514,113,n1136356,P2163,84.7,25.82,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2173,n1136355,S3,n,1,1-phase,35,10.67,-119.1733449,46.72626948,113,196-29521,,33.6,10.24,1ph-x4_wpalx4_wpal_B
P2174,m1069532,S3,m,1,1-phase,35,10.67,-119.1727477,46.72592824,113,p895117,P2164,17.0,5.18,1ph-x2_acsrx2_acsr_B
P2175,n1136029,S3,n,1,1-phase,35,10.67,-119.1998638,46.73921362,114,p827509,P2166,21.7,6.61,1ph-x4_acsrx4_acsr_B
P2176,m1026773,S3,m,1,1-phase,35,10.67,-119.2204107,46.7023831,114,l2821010,P2168,357.6,109.0,1ph-4_acsrxx4_acsr_A
P2177,l3160103,S3,l,3,3-phase,40,12.19,-119.2312388,46.73674214,114,l3122816,P2171,1669.7,508.92,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2178,m1069556,S3,m,3,3-phase,40,12.19,-119.1719502,46.72882094,114,m1069549,P2172,194.2,59.19,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2179,p901931,S3,p,1,1-phase,35,10.67,-119.1719068,46.72791086,114,m1069549,P2172,18.3,5.58,1ph-xx2_acsr2_acsr_C
P2180,l2783231,S3,l,1,1-phase,35,10.67,-119.1744211,46.72678554,114,n1136355,P2173,237.7,72.45,1ph-x4_wpalx4_wpal_B
P2181,l2785534,S3,l,1,1-phase,35,10.67,-119.1720537,46.72585542,114,m1069532,P2174,192.2,58.58,1ph-x2_acsrx2_acsr_B
P2182,l2691965,S3,l,1,1-phase,35,10.67,-119.1723851,46.7267432,114,m1069532,P2174,225.6,68.76,1ph-x4_acsrx4_acsr_B
P2183,m1047766,S3,m,1,1-phase,35,10.67,-119.1995374,46.73980712,115,d5804798-3_int,,101.0,30.78,1ph-x4_acsrx4_acsr_B
P2184,m1047767,S3,m,1,1-phase,35,10.67,-119.2014621,46.74002766,115,n1136029,P2175,358.6,109.3,1ph-x4_acsrx4_acsr_B
P2185,l2876796,S3,l,1,1-phase,35,10.67,-119.1986337,46.73833938,115,d6409775-4_int,,213.5,65.07,1ph-4_acsrxx4_acsr_A
P2186,l3195751,S3,l,1,1-phase,35,10.67,-119.220474,46.70069938,115,m1026773,P2176,386.7,117.87,1ph-4_wpalxx4_wpal_A
P2187,m1026777,S3,m,1,1-phase,35,10.67,-119.2208759,46.70259244,115,m1026773,P2176,101.2,30.85,1ph-2_acsrxx2_acsr_A
P2188,m1026950,S3,m,3,3-phase,40,12.19,-119.2311128,46.73706932,115,l3160103,P2177,78.9,24.05,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2189,p901932,S3,p,1,1-phase,35,10.67,-119.1720608,46.72882106,115,m1069556,P2178,21.2,6.46,1ph-xx4_acsr4_acsr_C
P2190,m1069564,S3,m,3,3-phase,40,12.19,-119.1719305,46.7301144,115,m1069556,P2178,297.0,90.53,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2191,m1069548,S3,m,1,1-phase,35,10.67,-119.1718577,46.72785484,115,p901931,P2179,15.9,4.85,1ph-xx2_acsr2_acsr_C
P2192,l3254227,S3,l,1,1-phase,35,10.67,-119.1767166,46.72780936,115,l2783231,P2180,498.5,151.94,1ph-x4_wpalx4_wpal_B
P2193,l3216344,S3,l,1,1-phase,35,10.67,-119.1986185,46.73962452,116,m1047766,P2183,180.9,55.14,1ph-x4_acsrx4_acsr_B
P2194,m1047768,S3,m,1,1-phase,35,10.67,-119.1992259,46.7404342,116,m1047766,P2183,155.8,47.49,1ph-x4_acsrx4_acsr_B
P2195,l2860484,S3,l,1,1-phase,35,10.67,-119.2006198,46.74142108,116,m1047767,P2184,358.3,109.21,1ph-x4_acsrx4_acsr_B
P2196,m1047756,S3,m,1,1-phase,35,10.67,-119.1979801,46.73785448,116,l2876796,P2185,167.5,51.05,1ph-4_acsrxx4_acsr_A
P2197,l3233353,S3,l,1,1-phase,35,10.67,-119.2216974,46.70203936,116,m1026777,P2187,202.2,61.63,1ph-2_acsrxx2_acsr_A
P2198,m1026954,S3,m,3,3-phase,40,12.19,-119.2305582,46.73850268,116,m1026950,P2188,345.8,105.4,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2199,n1136359,S3,n,1,1-phase,35,10.67,-119.1721461,46.7288212,116,p901932,P2189,16.3,4.97,1ph-xx4_acsr4_acsr_C
P2200,p901933,S3,p,1,1-phase,35,10.67,-119.1718223,46.73009012,116,m1069564,P2190,21.5,6.55,1ph-4_acsrxx4_acsr_A
P2201,n1136363,S3,n,3,3-phase,40,12.19,-119.171928,46.73062782,116,m1069564,P2190,117.9,35.94,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2202,l3104144,S3,l,1,1-phase,35,10.67,-119.1721018,46.72958466,116,m1069564,P2190,126.0,38.4,1ph-2_acsrxx2_acsr_A
P2203,n1136361,S3,n,1,1-phase,35,10.67,-119.1722662,46.72998972,116,m1069564,P2190,70.4,21.46,1ph-2_acsrxx2_acsr_A
P2204,n1136357,S3,n,1,1-phase,35,10.67,-119.1716691,46.72763948,116,m1069548,P2191,61.2,18.65,1ph-xx2_acsr2_acsr_C
P2205,n1136358,S3,n,1,1-phase,35,10.67,-119.17212,46.7279568,116,m1069548,P2191,67.6,20.6,1ph-xx2_acsr2_acsr_C
P2206,m1069550,S3,m,1,1-phase,35,10.67,-119.1774534,46.72809598,116,l3254227,P2192,155.7,47.46,1ph-x4_wpalx4_wpal_B
P2207,l2860501,S3,l,1,1-phase,35,10.67,-119.1983536,46.74000984,117,l3216344,P2193,102.0,31.09,1ph-x2_acsrx2_acsr_B
P2208,p827554,S3,p,1,1-phase,35,10.67,-119.1992092,46.74049164,117,m1047768,P2194,13.6,4.15,1ph-x4_acsrx4_acsr_B
P2209,l2879068,S3,l,1,1-phase,35,10.67,-119.2030396,46.740844,117,d5623395-1_int,,355.5,108.36,1ph-x4_acsrx4_acsr_B
P2210,m1047755,S3,m,1,1-phase,35,10.67,-119.1979084,46.73780134,117,m1047756,P2196,18.4,5.61,1ph-4_acsrxx4_acsr_A
P2211,l2804256,S3,l,3,3-phase,40,12.19,-119.2296773,46.74141298,117,m1026954,P2198,691.4,210.74,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2212,l3008237,S3,l,1,1-phase,35,10.67,-119.1726395,46.72882186,117,n1136359,P2199,94.5,28.8,1ph-xx4_acsr4_acsr_C
P2213,m1069563,S3,m,1,1-phase,35,10.67,-119.1716858,46.7300595,117,p901933,P2200,27.1,8.26,1ph-4_acsrxx4_acsr_A
P2214,l3160114,S3,l,1,1-phase,35,10.67,-119.1730472,46.72969976,117,n1136361,P2203,163.7,49.9,1ph-2_acsrxx2_acsr_A
P2215,l2897790,S3,l,1,1-phase,35,10.67,-119.171265,46.7271781,117,n1136357,P2204,131.2,39.99,1ph-xx2_acsr2_acsr_C
P2216,l2729423,S3,l,1,1-phase,35,10.67,-119.1724425,46.72791918,117,n1136358,P2205,62.4,19.02,1ph-xx2_acsr2_acsr_C
P2217,m1069551,S3,m,1,1-phase,35,10.67,-119.1775241,46.72810156,117,m1069550,P2206,13.6,4.15,1ph-x4_wpalx4_wpal_B
P2218,m1069544,S3,m,1,1-phase,35,10.67,-119.1783173,46.72697964,117,m1069550,P2206,305.1,92.99,1ph-x4_wpalx4_wpal_B
P2219,m1047769,S3,m,1,1-phase,35,10.67,-119.1991775,46.74060112,118,p827554,P2208,25.8,7.86,1ph-x4_acsrx4_acsr_B
P2220,m1047773,S3,m,1,1-phase,35,10.67,-119.2044645,46.74155184,118,l2879068,P2209,317.6,96.8,1ph-x4_acsrx4_acsr_B
P2221,l3066812,S3,l,1,1-phase,35,10.67,-119.1976458,46.73785774,118,m1047755,P2210,51.9,15.82,1ph-4_acsrxx4_acsr_A
P2222,m1047751,S3,m,1,1-phase,35,10.67,-119.1970454,46.73704108,118,m1047755,P2210,240.4,73.27,1ph-4_acsrxx4_acsr_A
P2223,m1026960,S3,m,3,3-phase,40,12.19,-119.2291791,46.74206262,118,l2804256,P2211,177.0,53.95,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2224,e182725,S3,e,1,1-phase,35,10.67,-119.2304801,46.73849776,118,d5655682-1_int,,0.0,0.0,
P2225,n1136362,S3,n,1,1-phase,35,10.67,-119.17137,46.72998868,118,m1069563,P2213,62.6,19.08,1ph-4_acsrxx4_acsr_A
P2226,n1136360,S3,n,1,1-phase,35,10.67,-119.1722223,46.7302439,118,m1069563,P2213,127.3,38.8,1ph-2_acsrxx2_acsr_A
P2227,e182746,S3,e,3,3-phase,40,12.19,-119.1719177,46.731888,118,r18245,,105.2,32.06,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P2228,l2935566,S3,l,1,1-phase,35,10.67,-119.1704716,46.72641968,118,l2897790,P2215,231.1,70.44,1ph-xx2_acsr2_acsr_C
P2229,m1069560,S3,m,1,1-phase,35,10.67,-119.176443,46.72959064,118,m1069551,P2217,399.7,121.83,1ph-x4_acsrx4_acsr_B
P2230,m1069555,S3,m,1,1-phase,35,10.67,-119.1782966,46.72858654,118,m1069551,P2217,185.2,56.45,1ph-x4_acsrx4_acsr_B
P2231,m1069543,S3,m,1,1-phase,35,10.67,-119.178347,46.7269413,118,m1069544,P2218,10.5,3.2,1ph-x4_wpalx4_wpal_B
P2232,l2804272,S3,l,1,1-phase,35,10.67,-119.1780892,46.72685894,118,m1069544,P2218,51.7,15.76,1ph-x2_acsrx1/0_tpx_B
P2233,l3197632,S3,l,1,1-phase,35,10.67,-119.1967141,46.74030098,119,m1047769,P2219,536.6,163.56,1ph-x4_acsrx4_acsr_B
P2234,l2710514,S3,l,1,1-phase,35,10.67,-119.198754,46.74206266,119,m1047769,P2219,345.2,105.22,1ph-x4_acsrx4_acsr_B
P2235,l2973152,S3,l,1,1-phase,35,10.67,-119.205445,46.7420644,119,m1047773,P2220,221.6,67.54,1ph-x4_acsrx4_acsr_B
P2236,l2841622,S3,l,1,1-phase,35,10.67,-119.1965384,46.7382124,119,l3066812,P2221,227.2,69.25,1ph-4_acsrxx4_acsr_A
P2237,l2973154,S3,l,1,1-phase,35,10.67,-119.1969407,46.73694526,119,m1047751,P2222,30.5,9.3,1ph-4_acsrxx4_acsr_A
P2238,m1026970,S3,m,3,3-phase,40,12.19,-119.2292561,46.74319604,119,m1026960,P2223,260.6,79.43,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2239,m1026961,S3,m,1,1-phase,35,10.67,-119.2293556,46.74211502,119,m1026960,P2223,35.9,10.94,1ph-4_wpalxx4_wpal_A
P2240,m3729981,S3,m,1,1-phase,35,10.67,-119.2289428,46.74174922,119,m1026960,P2223,85.0,25.91,1ph-2_acsrxx2_acsr_A
P2241,m1026948,S3,m,1,1-phase,35,10.67,-119.2294755,46.7369812,119,e182725,P2224,408.1,124.39,1ph-x4_acsrx4_acsr_B
P2242,l3197652,S3,l,1,1-phase,35,10.67,-119.170917,46.72988706,119,n1136362,P2225,89.8,27.37,1ph-4_acsrxx4_acsr_A
P2243,l2729424,S3,l,1,1-phase,35,10.67,-119.1728988,46.73054416,119,n1136360,P2226,146.8,44.74,1ph-2_acsrxx2_acsr_A
P2244,m1069567,S3,m,1,1-phase,35,10.67,-119.1757304,46.73059106,119,m1069560,P2229,267.2,81.44,1ph-x4_acsrx4_acsr_B
P2245,l3176660,S3,l,1,1-phase,35,10.67,-119.1752091,46.72910848,119,m1069560,P2229,289.1,88.12,1ph-x2_acsrx2_acsr_B
P2246,l3085410,S3,l,1,1-phase,35,10.67,-119.1778717,46.72918022,119,m1069555,P2230,158.7,48.37,1ph-x2_acsrx2_acsr_B
P2247,m1069557,S3,m,1,1-phase,35,10.67,-119.1789358,46.72895396,119,m1069555,P2230,148.7,45.32,1ph-x4_acsrx1/0_tpx_B
P2248,m1069535,S3,m,1,1-phase,35,10.67,-119.1790155,46.726153,119,m1069543,P2231,221.7,67.57,1ph-x4_wpalx4_acsr_B
P2249,l2841641,S3,l,1,1-phase,35,10.67,-119.1769099,46.72629158,119,l2804272,P2232,260.7,79.46,1ph-x2_acsrx2_acsr_B
P2250,m1047787,S3,m,1,1-phase,35,10.67,-119.1981099,46.74419338,120,l2710514,P2234,504.5,153.77,1ph-x4_acsrx4_wpal_B
P2251,m1047777,S3,m,1,1-phase,35,10.67,-119.2057075,46.74217954,120,l2973152,P2235,56.8,17.31,1ph-x4_acsrx4_acsr_B
P2252,l2804254,S3,l,1,1-phase,35,10.67,-119.1924312,46.73721524,120,l2841622,P2236,881.6,268.71,1ph-4_acsrxx4_acsr_A
P2253,l2879069,S3,l,1,1-phase,35,10.67,-119.1969502,46.73602938,120,l2973154,P2237,210.3,64.1,1ph-4_acsrxx4_acsr_A
P2254,m1026977,S3,m,3,3-phase,40,12.19,-119.2288982,46.74403834,120,m1026970,P2238,205.2,62.54,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2255,l2710516,S3,l,1,1-phase,35,10.67,-119.2306898,46.74262832,120,m1026961,P2239,281.4,85.77,1ph-4_wpalxx4_wpal_A
