pole_id,bus,feeder,bus_type,phase_count,phase_type,pole_height_ft,pole_height_m,longitude,latitude,depth_in_tree,parent_bus,parent_pole_id,span_ft_to_parent,span_m_to_parent,spacing_template
P0171,m1142843,S1,m,3,3-phase,40,12.19,-119.1154851,46.6819893,49,l3048965,P0169,168.4,51.33,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0172,l3176661,S1,l,1,1-phase,35,10.67,-119.1201458,46.73494074,50,l3048937,P0170,354.9,108.17,1ph-xx2_acsr2_acsr_C
P0173,p829976,S1,p,1,1-phase,35,10.67,-119.1155788,46.6818716,50,m1142843,P0171,32.4,9.88,1ph-4_acsrxx4_acsr_A
P0174,l2955077,S1,l,3,3-phase,40,12.19,-119.1165373,46.68259678,50,m1142843,P0171,245.1,74.71,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0175,l2692660,S1,l,1,1-phase,35,10.67,-119.1149293,46.68274862,50,m1142843,P0171,260.4,79.37,1ph-4_acsrxx4_acsr_A
P0176,l3081380,S1,l,3,3-phase,40,12.19,-119.1172784,46.68147938,50,m1142843,P0171,362.8,110.58,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0177,l2970804,S1,l,1,1-phase,35,10.67,-119.1207862,46.73590344,51,l3176661,P0172,252.8,77.05,1ph-xx2_acsr2_acsr_C
P0178,l2955078,S1,l,1,1-phase,35,10.67,-119.116098,46.68121912,51,p829976,P0173,179.8,54.8,1ph-4_acsrxx4_acsr_A
P0179,m1142851,S1,m,3,3-phase,40,12.19,-119.11739,46.68308242,51,l2955077,P0174,197.7,60.26,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0180,l2955076,S1,l,1,1-phase,35,10.67,-119.1154831,46.68482166,51,l2692660,P0175,487.6,148.62,1ph-2_acsrxx2_acsr_A
P0181,e193509,S1,e,3,3-phase,40,12.19,-119.1188178,46.68118946,52,d5799561-2_int,,0.0,0.0,
P0182,m1142839,S1,m,3,3-phase,40,12.19,-119.1198517,46.68096224,53,e193509,P0181,204.8,62.42,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0183,l3067507,S1,l,1,1-phase,35,10.67,-119.119966,46.68155562,54,m1142839,P0182,138.0,42.06,1ph-xx2/0_acsr1/0_tpx_C
P0184,m1142832,S1,m,3,3-phase,40,12.19,-119.1210642,46.6807069,54,m1142839,P0182,239.5,73.0,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0185,l3160872,S1,l,3,3-phase,40,12.19,-119.1178673,46.68336398,55,q1301,,46.4,14.14,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0186,l3160865,S1,l,3,3-phase,40,12.19,-119.1221701,46.68044628,55,m1142832,P0184,220.1,67.09,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0187,p829962,S1,p,1,1-phase,35,10.67,-119.1210984,46.68076592,55,m1142832,P0184,15.0,4.57,1ph-xx4_acsr4_acsr_C
P0188,m1142860,S1,m,3,3-phase,40,12.19,-119.1186866,46.68383374,56,l3160872,P0185,190.4,58.03,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0189,m1142828,S1,m,3,3-phase,40,12.19,-119.1234631,46.67892854,56,l3160865,P0186,428.5,130.61,3ph_h-397_acsr397_acsr397_acsr2/0_wpal_ABC
P0190,m1142835,S1,m,1,1-phase,35,10.67,-119.1211441,46.68084476,56,p829962,P0187,20.1,6.13,1ph-xx4_acsr4_acsr_C
P0191,p895114,S1,p,1,1-phase,35,10.67,-119.1185962,46.68389002,57,m1142860,P0188,21.6,6.58,1ph-2_acsrxx4/0_tpx_A
P0192,m1142863,S1,m,3,3-phase,40,12.19,-119.1193946,46.68425042,57,m1142860,P0188,165.9,50.57,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0193,l2674047,S1,l,3,3-phase,40,12.19,-119.1234634,46.67892828,57,m1142828,P0189,1.0,0.3,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0194,l3104853,S1,l,1,1-phase,35,10.67,-119.1214225,46.68132554,57,m1142835,P0190,122.6,37.37,1ph-xx4_acsr4_acsr_C
P0195,m1142833,S1,m,1,1-phase,35,10.67,-119.121257,46.68075822,57,m1142835,P0190,35.5,10.82,1ph-xx4_acsr4_acsr_C
P0196,n1141479,S1,n,1,1-phase,35,10.67,-119.1185148,46.68394068,58,p895114,P0191,19.4,5.91,1ph-2_acsrxx1/0_tpx_A
P0197,m1142865,S1,m,3,3-phase,40,12.19,-119.1203569,46.68477644,58,m1142863,P0192,220.3,67.15,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0198,n1141480,S1,n,1,1-phase,35,10.67,-119.1194496,46.6842032,58,m1142863,P0192,15.1,4.6,1ph-xx4_acsr4_acsr_C
P0199,l2692655,S1,l,3,3-phase,40,12.19,-119.1241075,46.67824474,58,l2674047,P0193,199.6,60.84,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0200,l2767408,S1,l,1,1-phase,35,10.67,-119.1221089,46.68098486,58,m1142833,P0195,171.3,52.21,1ph-xx4_acsr4_acsr_C
P0201,l3198348,S1,l,1,1-phase,35,10.67,-119.1183721,46.68402958,59,n1141479,P0196,34.1,10.39,1ph-2_acsrxx1/0_tpx_A
P0202,p895112,S1,p,1,1-phase,35,10.67,-119.1202613,46.6848724,59,m1142865,P0197,28.6,8.72,1ph-2_acsrxx4_acsr_A
P0203,l3030197,S1,l,3,3-phase,40,12.19,-119.1212274,46.68527276,59,m1142865,P0197,201.9,61.54,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0204,p895113,S1,p,1,1-phase,35,10.67,-119.119524,46.6841393,59,n1141480,P0198,20.5,6.25,1ph-xx4_acsr4_acsr_C
P0205,m1142821,S1,m,3,3-phase,40,12.19,-119.1246812,46.67764802,59,l2692655,P0199,175.6,53.52,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0206,l3217053,S1,l,1,1-phase,35,10.67,-119.1228389,46.6812067,59,l2767408,P0200,148.8,45.35,1ph-xx4_acsr4_acsr_C
P0207,l3048962,S1,l,1,1-phase,35,10.67,-119.1199809,46.6851538,60,p895112,P0202,84.0,25.6,1ph-2_acsrxx4_acsr_A
P0208,m1142868,S1,m,3,3-phase,40,12.19,-119.1222374,46.68582632,60,l3030197,P0203,231.4,70.53,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0209,l2711225,S1,l,1,1-phase,35,10.67,-119.1203458,46.68343316,60,p895113,P0204,225.9,68.85,1ph-xx4_acsr4_acsr_C
P0210,l2711226,S1,l,3,3-phase,40,12.19,-119.1246996,46.67763042,60,m1142821,P0205,5.4,1.65,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0211,m3037455,S1,m,1,1-phase,35,10.67,-119.1228817,46.68121968,60,l3217053,P0206,8.7,2.65,1ph-xx4_acsr4_acsr_C
P0212,m1142869,S1,m,3,3-phase,40,12.19,-119.1230042,46.68625698,61,m1142868,P0208,177.0,53.95,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0213,l3030200,S1,l,1,1-phase,35,10.67,-119.1218849,46.68402426,61,l2711225,P0209,324.5,98.91,1ph-xx4_acsr4_acsr_C
P0214,m1142819,S1,m,3,3-phase,40,12.19,-119.1255798,46.67678852,61,l2711226,P0210,256.5,78.18,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0215,l3217052,S1,l,1,1-phase,35,10.67,-119.1241023,46.6812625,61,m3037455,P0211,234.0,71.32,1ph-xx4_acsr4_acsr_C
P0216,l3086074,S1,l,1,1-phase,35,10.67,-119.1237196,46.6822612,61,m3037455,P0211,288.0,87.78,1ph-xx4_acsr4_acsr_C
P0217,m1142871,S1,m,3,3-phase,40,12.19,-119.1234219,46.6865031,62,m1142869,P0212,97.9,29.84,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0218,p829960,S1,p,1,1-phase,35,10.67,-119.1256068,46.6768164,62,m1142819,P0214,8.2,2.5,1ph-x4_acsrx4_acsr_B
P0219,l2861219,S1,l,1,1-phase,35,10.67,-119.1247829,46.67622904,62,m1142819,P0214,199.5,60.81,1ph-x2_acsrx2_acsr_B
P0220,m1142818,S1,m,3,3-phase,40,12.19,-119.1264409,46.67599334,62,m1142819,P0214,246.0,74.98,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0221,p829956,S1,p,1,1-phase,35,10.67,-119.1233733,46.68657768,63,m1142871,P0217,19.5,5.94,1ph-xx4_wpal4_wpal_C
P0222,m1142874,S1,m,3,3-phase,40,12.19,-119.1240278,46.68670774,63,m1142871,P0217,125.2,38.16,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0223,n1141478,S1,n,1,1-phase,35,10.67,-119.1257969,46.6770131,63,p829960,P0218,58.0,17.68,1ph-x4_acsrx4_acsr_B
P0224,l2955074,S1,l,3,3-phase,40,12.19,-119.1275139,46.67500784,63,m1142818,P0220,305.6,93.15,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0225,l3160861,S1,l,1,1-phase,35,10.67,-119.1228707,46.68734902,64,p829956,P0221,201.6,61.45,1ph-xx4_wpal4_wpal_C
P0226,p895111,S1,p,1,1-phase,35,10.67,-119.1241661,46.68670604,64,m1142874,P0222,26.5,8.08,1ph-xx2_acsr2_acsr_C
P0227,m1142875,S1,m,3,3-phase,40,12.19,-119.1247966,46.6871611,64,m1142874,P0222,180.3,54.96,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0228,m1142826,S1,m,1,1-phase,35,10.67,-119.1271365,46.67839922,64,n1141478,P0223,408.7,124.57,1ph-x4_acsrx4_acsr_B
P0229,p829965,S1,p,3,3-phase,40,12.19,-119.1262359,46.67504932,64,d5504876-1_int,,221.4,67.48,3ph_h-4_acsr4_acsr4_acsr4_wpal_ABC
P0230,l3030199,S1,l,3,3-phase,40,12.19,-119.1285621,46.67408098,64,l2955074,P0224,292.5,89.15,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0231,l2895496,S1,l,1,1-phase,35,10.67,-119.1253629,46.68670852,65,p895111,P0226,229.2,69.86,1ph-xx2_acsr2_acsr_C
P0232,m1125944,S1,m,3,3-phase,40,12.19,-119.1285163,46.68923576,65,m1142875,P0227,860.4,262.25,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0233,l3160864,S1,l,1,1-phase,35,10.67,-119.125837,46.67912766,65,m1142826,P0228,299.8,91.38,1ph-x2_acsrx2_acsr_B
P0234,m1125940,S1,m,1,1-phase,35,10.67,-119.1319858,46.67904166,65,m1142826,P0228,940.5,286.66,1ph-x4_acsrx4_acsr_B
P0235,l2936271,S1,l,3,3-phase,40,12.19,-119.1260262,46.67469068,65,p829965,P0229,91.6,27.92,3ph_h-4_acsr4_acsr4_acsr4_wpal_ABC
P0236,m1125934,S1,m,3,3-phase,40,12.19,-119.1289129,46.67378164,65,l3030199,P0230,96.1,29.29,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0237,m1142873,S1,m,1,1-phase,35,10.67,-119.1262291,46.68670378,66,l2895496,P0231,165.9,50.57,1ph-xx2_acsr2_acsr_C
P0238,m1125947,S1,m,3,3-phase,40,12.19,-119.1312353,46.69018234,66,m1125944,P0232,569.2,173.49,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0239,p901941,S1,p,1,1-phase,35,10.67,-119.1284011,46.68931608,66,m1125944,P0232,28.8,8.78,1ph-2_acsrxx2_acsr_A
P0240,l3254915,S1,l,1,1-phase,35,10.67,-119.1337445,46.68111136,66,m1125940,P0234,582.4,177.52,1ph-x4_acsrx4_acsr_B
P0241,l3048963,S1,l,1,1-phase,35,10.67,-119.1323463,46.6786682,66,m1125940,P0234,110.1,33.56,1ph-x4_acsrx4_acsr_B
P0242,m1142815,S1,m,3,3-phase,40,12.19,-119.1240291,46.67367772,66,l2936271,P0235,457.9,139.57,3ph_h-4_acsr4_acsr4_acsr4_wpal_ABC
P0243,l2730163,S1,l,3,3-phase,40,12.19,-119.129663,46.67312682,66,m1125934,P0236,207.9,63.37,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0244,l3552667,S1,l,1,1-phase,35,10.67,-119.1271767,46.68669464,67,m1142873,P0237,181.5,55.32,1ph-xx2_acsr2_acsr_C
P0245,l3214071,S1,l,3,3-phase,40,12.19,-119.1318334,46.69085696,67,m1125947,P0238,192.6,58.7,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0246,l3251799,S1,l,1,1-phase,35,10.67,-119.1277564,46.68976588,67,p901941,P0239,161.0,49.07,1ph-2_acsrxx2_acsr_A
P0247,l2917359,S1,l,1,1-phase,35,10.67,-119.1240314,46.6739372,67,m1142815,P0242,59.6,18.17,1ph-2_acsrxx2_acsr_A
P0248,n1141477,S1,n,1,1-phase,35,10.67,-119.1244069,46.67353532,67,m1142815,P0242,79.4,24.2,1ph-4_acsrxx4_acsr_A
P0249,m1142814,S1,m,3,3-phase,40,12.19,-119.1215108,46.67354812,67,m1142815,P0242,483.7,147.43,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P0250,l2992624,S1,l,3,3-phase,40,12.19,-119.1308861,46.67247992,67,l2730163,P0243,277.3,84.52,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0251,l3160862,S1,l,1,1-phase,35,10.67,-119.1305877,46.68667808,68,l3552667,P0244,653.2,199.1,1ph-xx2_acsr2_acsr_C
P0252,m1125952,S1,m,3,3-phase,40,12.19,-119.1323827,46.69147658,68,l3214071,P0245,176.9,53.92,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0253,l2879794,S1,l,1,1-phase,35,10.67,-119.1248491,46.67336866,68,n1141477,P0248,92.9,28.32,1ph-4_acsrxx4_acsr_A
P0254,m1142813,S1,m,3,3-phase,40,12.19,-119.1197952,46.67387988,68,m1142814,P0249,207.6,63.28,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P0255,m1142810,S1,m,3,3-phase,40,12.19,-119.1166528,46.67231744,68,m1142814,P0249,987.3,300.93,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P0256,m1125919,S1,m,3,3-phase,40,12.19,-119.1316263,46.67209128,68,l2992624,P0250,167.5,51.05,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0257,l3104850,S1,l,1,1-phase,35,10.67,-119.1328517,46.68670004,69,l3160862,P0251,433.6,132.16,1ph-xx2_acsr2_acsr_C
P0258,p901936,S1,p,1,1-phase,35,10.67,-119.1323113,46.69152772,69,m1125952,P0252,18.0,5.49,1ph-xx4_wpal4_wpal_C
P0259,l3214069,S1,l,3,3-phase,40,12.19,-119.1324306,46.69165466,69,m1125952,P0252,41.9,12.77,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0260,m1142811,S1,m,1,1-phase,35,10.67,-119.1252272,46.67300358,69,l2879794,P0253,110.8,33.77,1ph-4_acsrxx4_acsr_A
P0261,m1142der480-1,S1,m,3,3-phase,40,12.19,-119.1187508,46.67387988,69,m1142813,P0254,0.0,0.0,
P0262,m1142808,S1,m,1,1-phase,35,10.67,-119.1163856,46.67217094,69,m1142810,P0255,61.2,18.65,1ph-x2_acsrx2_acsr_B
P0263,p829961,S1,p,1,1-phase,35,10.67,-119.1316932,46.67222976,69,m1125919,P0256,34.3,10.45,1ph-2_acsrxx4_wpal_A
P0264,m1125917,S1,m,3,3-phase,40,12.19,-119.1322256,46.67181416,69,m1125919,P0256,131.2,39.99,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0265,m1125955,S1,m,1,1-phase,35,10.67,-119.1318478,46.6918597,70,p901936,P0258,117.0,35.66,1ph-xx4_wpal4_wpal_C
P0266,m1125960,S1,m,3,3-phase,40,12.19,-119.1326203,46.69236024,70,l3214069,P0259,166.0,50.6,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0267,l2992657,S1,l,1,1-phase,35,10.67,-119.1253486,46.67227402,70,m1142811,P0260,169.1,51.54,1ph-2_acsrxx2_acsr_A
P0268,l2917330,S1,l,1,1-phase,35,10.67,-119.1261186,46.6721428,70,m1142811,P0260,261.1,79.58,1ph-4_acsrxx4_acsr_A
P0269,m1142-lng1,S1,m,3,3-phase,40,12.19,-119.1177065,46.67387988,70,m1142der480-1,P0261,0.0,0.0,
P0270,l3160868,S1,l,1,1-phase,35,10.67,-119.1150187,46.67152178,70,m1142808,P0262,301.2,91.81,1ph-x2_acsrx2_acsr_B
P0271,n1141476,S1,n,1,1-phase,35,10.67,-119.1317566,46.67236082,70,p829961,P0263,32.4,9.88,1ph-2_acsrxx4_wpal_A
P0272,p1197121,S1,p,1,1-phase,35,10.67,-119.1323307,46.67189274,70,m1125917,P0264,27.0,8.23,1ph-xx2_acsr1/0_tpx_C
P0273,m1125914,S1,m,3,3-phase,40,12.19,-119.1335746,46.6711636,70,m1125917,P0264,298.4,90.95,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0274,m1125957,S1,m,1,1-phase,35,10.67,-119.1317576,46.69192176,71,m1125955,P0265,22.4,6.83,1ph-xx4_wpal4_wpal_C
P0275,l3236004,S1,l,1,1-phase,35,10.67,-119.1303044,46.69088822,71,m1125955,P0265,370.3,112.87,1ph-xx4_wpal4_wpal_C
P0276,m1125962,S1,m,3,3-phase,40,12.19,-119.1326675,46.69253564,71,m1125960,P0266,41.3,12.59,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0277,l2861222,S1,l,1,1-phase,35,10.67,-119.127115,46.67117,71,l2917330,P0268,293.8,89.55,1ph-4_acsrxx4_acsr_A
P0278,l3082988,S1,l,1,1-phase,35,10.67,-119.1146748,46.67127054,71,l3160868,P0270,87.6,26.7,1ph-x2_acsrx2_acsr_B
P0279,l2692654,S1,l,1,1-phase,35,10.67,-119.132246,46.67337324,71,n1141476,P0271,250.6,76.38,1ph-2_acsrxx4_wpal_A
P0280,l2805031,S1,l,1,1-phase,35,10.67,-119.1329453,46.67235206,71,p1197121,P0272,158.0,48.16,1ph-xx2_acsr1/0_tpx_C
P0281,p829963,S1,p,1,1-phase,35,10.67,-119.1336319,46.67120372,71,m1125914,P0273,14.3,4.36,1ph-x4_acsrx4_acsr_B
P0282,l2917328,S1,l,3,3-phase,40,12.19,-119.1342011,46.6708684,71,m1125914,P0273,137.8,42.0,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0283,l2936211,S1,l,1,1-phase,35,10.67,-119.1312572,46.69226602,72,m1125957,P0274,124.2,37.86,1ph-xx4_wpal4_wpal_C
P0284,p903490,S1,p,1,1-phase,35,10.67,-119.1326981,46.69245694,72,m1125962,P0276,19.0,5.79,1ph-xx4_wpal4_wpal_C
P0285,l3123452,S1,l,3,3-phase,40,12.19,-119.1347592,46.6927794,72,m1125962,P0276,404.8,123.38,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0286,m1149225,S1,m,1,1-phase,35,10.67,-119.1145178,46.67029106,72,l3082988,P0278,226.9,69.16,1ph-x2_acsrx2_acsr_B
P0287,m1125929,S1,m,1,1-phase,35,10.67,-119.1322629,46.67340404,72,l2692654,P0279,7.8,2.38,1ph-2_acsrxx4_wpal_A
P0288,m1125916,S1,m,1,1-phase,35,10.67,-119.1337195,46.67126508,72,p829963,P0281,21.9,6.68,1ph-x4_acsrx4_acsr_B
P0289,l2861218,S1,l,3,3-phase,40,12.19,-119.1351648,46.67041432,72,l2917328,P0282,212.0,64.62,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0290,l2842329,S1,l,1,1-phase,35,10.67,-119.1304088,46.69317894,73,l2936211,P0283,265.2,80.83,1ph-xx4_wpal4_wpal_C
P0291,m1125961,S1,m,1,1-phase,35,10.67,-119.1327113,46.69242288,73,p903490,P0284,8.2,2.5,1ph-xx4_wpal4_wpal_C
P0292,l2767409,S1,l,1,1-phase,35,10.67,-119.114391,46.66932416,73,m1149225,P0286,223.3,68.06,1ph-x2_acsrx2_acsr_B
P0293,l2842379,S1,l,1,1-phase,35,10.67,-119.1342313,46.67481866,73,m1125929,P0287,528.5,161.09,1ph-2_acsrxx2_acsr_A
P0294,m1125913,S1,m,1,1-phase,35,10.67,-119.1335393,46.6710472,73,m1125916,P0288,117.0,35.66,1ph-x4_acsrx4_acsr_B
P0295,l2879767,S1,l,1,1-phase,35,10.67,-119.1346294,46.6719025,73,m1125916,P0288,227.6,69.37,1ph-x4_acsrx4_acsr_B
P0296,m1125959,S1,m,1,1-phase,35,10.67,-119.1327465,46.69233244,74,m1125961,P0291,21.8,6.64,1ph-xx4_wpal4_wpal_C
P0297,e206217,S1,e,3,3-phase,40,12.19,-119.1358793,46.69295618,74,d6198039-1_int,,0.0,0.0,
P0298,m1142800,S1,m,1,1-phase,35,10.67,-119.1156105,46.66846304,74,l2767409,P0292,306.0,93.27,1ph-x2_acsrx2_acsr_B
P0299,l3068944,S1,l,1,1-phase,35,10.67,-119.1333253,46.67050858,74,m1125913,P0294,130.3,39.72,1ph-x4_acsrx2_wpal_B
P0300,l2767407,S1,l,1,1-phase,35,10.67,-119.1351299,46.67281484,74,l2879767,P0295,230.3,70.2,1ph-x4_acsrx4_acsr_B
P0301,l2861197,S1,l,1,1-phase,35,10.67,-119.1331109,46.69139574,75,m1125959,P0296,226.1,68.92,1ph-xx4_wpal4_wpal_C
P0302,m1125974,S1,m,1,1-phase,35,10.67,-119.1325774,46.6931799,75,m1125959,P0296,212.7,64.83,1ph-xx2_acsr1/0_tpx_C
P0303,m1125969,S1,m,3,3-phase,40,12.19,-119.1368212,46.69310484,75,e206217,P0297,183.6,55.96,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0304,m1142799,S1,m,1,1-phase,35,10.67,-119.116836,46.66760696,75,m1142800,P0298,306.1,93.3,1ph-x2_acsrx2_acsr_B
P0305,m1125911,S1,m,1,1-phase,35,10.67,-119.1333179,46.67047748,75,l3068944,P0299,7.3,2.23,1ph-x4_acsrx2_wpal_B
P0306,l3160896,S1,l,1,1-phase,35,10.67,-119.1336127,46.69043076,76,l2861197,P0301,241.5,73.61,1ph-xx4_wpal4_wpal_C
P0307,m1125979,S1,m,1,1-phase,35,10.67,-119.1332293,46.69335914,76,m1125974,P0302,131.4,40.05,1ph-xx2_acsr2_acsr_C
P0308,l3104796,S1,l,1,1-phase,35,10.67,-119.1325761,46.69318926,76,m1125974,P0302,2.2,0.67,1ph-xx2_acsr1/0_tpx_C
P0309,p895102,S1,p,1,1-phase,35,10.67,-119.1367536,46.69318094,76,m1125969,P0303,21.8,6.64,1ph-x4_acsrx4_acsr_B
P0310,l2767341,S1,l,3,3-phase,40,12.19,-119.1372632,46.69316116,76,m1125969,P0303,85.6,26.09,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0311,m1142798,S1,m,1,1-phase,35,10.67,-119.1185625,46.66760192,76,m1142799,P0304,330.6,100.77,1ph-x2_acsrx2_acsr_B
P0312,l2711224,S1,l,1,1-phase,35,10.67,-119.1327737,46.66904064,76,m1125911,P0305,345.9,105.43,1ph-x4_acsrx4_acsr_B
P0313,l2917255,S1,l,1,1-phase,35,10.67,-119.1327381,46.69459156,77,m1125979,P0307,298.2,90.89,1ph-xx2_acsr2_acsr_C
P0314,m1125978,S1,m,1,1-phase,35,10.67,-119.1366523,46.69329484,77,p895102,P0309,32.6,9.94,1ph-x4_acsrx4_acsr_B
P0315,m1125968,S1,m,3,3-phase,40,12.19,-119.1377606,46.69310232,77,l2767341,P0310,96.2,29.32,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0316,m1142801,S1,m,1,1-phase,35,10.67,-119.118647,46.66873498,77,m1142798,P0311,260.6,79.43,1ph-x2_acsrx2_acsr_B
P0317,m1125905,S1,m,1,1-phase,35,10.67,-119.1316417,46.66927986,77,l2711224,P0312,223.6,68.15,1ph-x4_acsrx4_wpal_B
P0318,m1125982,S1,m,1,1-phase,35,10.67,-119.1358603,46.69418608,78,m1125978,P0314,254.7,77.63,1ph-x4_acsrx4_acsr_B
P0319,l3254869,S1,l,1,1-phase,35,10.67,-119.1369871,46.69194154,78,m1125978,P0314,338.4,103.14,1ph-x4_wpalx4_wpal_B
P0320,m1125976,S1,m,3,3-phase,40,12.19,-119.1384345,46.6932045,78,m1125968,P0315,131.2,39.99,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0321,p895107,S1,p,1,1-phase,35,10.67,-119.1377453,46.69298222,78,m1125968,P0315,27.7,8.44,1ph-xx4_acsr4_acsr_C
P0322,l3217064,S1,l,1,1-phase,35,10.67,-119.1188583,46.67016012,78,m1142801,P0316,329.7,100.49,1ph-x2_acsrx2_acsr_B
P0323,l2917310,S1,l,1,1-phase,35,10.67,-119.1294063,46.66905388,78,m1125905,P0317,431.2,131.43,1ph-x4_acsrx4_wpal_B
P0324,l3142079,S1,l,1,1-phase,35,10.67,-119.1311485,46.6663978,78,m1125905,P0317,797.8,243.17,1ph-x2_acsrx2_acsr_B
P0325,l2748839,S1,l,1,1-phase,35,10.67,-119.1302336,46.66961902,78,m1125905,P0317,280.7,85.56,1ph-x4_acsrx4_wpal_B
P0326,l3142098,S1,l,1,1-phase,35,10.67,-119.1314461,46.66895378,78,m1125905,P0317,83.7,25.51,1ph-x4_acsrx4_wpal_B
P0327,l3029055,S1,l,1,1-phase,35,10.67,-119.1349668,46.69463722,79,m1125982,P0318,200.0,60.96,1ph-x4_acsrx4_acsr_B
P0328,l2798067,S1,l,1,1-phase,35,10.67,-119.137151,46.690923,79,l3254869,P0319,235.9,71.9,1ph-x2_acsrx2_acsr_B
P0329,p895106,S1,p,1,1-phase,35,10.67,-119.1385678,46.6932251,79,m1125976,P0320,26.0,7.92,1ph-x4_acsrx4_acsr_B
P0330,m1125987,S1,m,3,3-phase,40,12.19,-119.1393623,46.69555144,79,m1125976,P0320,567.3,172.91,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0331,l3030126,S1,l,1,1-phase,35,10.67,-119.1377169,46.69173756,79,p895107,P0321,287.5,87.63,1ph-xx4_acsr4_acsr_C
P0332,l3200222,S1,l,1,1-phase,35,10.67,-119.1227833,46.6699337,79,l3217064,P0322,753.5,229.67,1ph-x2_acsrx2_acsr_B
P0333,m3036162,S1,m,1,1-phase,35,10.67,-119.1311206,46.66637048,79,l3142079,P0324,8.2,2.5,1ph-x2_acsrx2_acsr_B
P0334,l3048887,S1,l,1,1-phase,35,10.67,-119.1392443,46.6933297,80,p895106,P0329,131.8,40.17,1ph-x4_acsrx4_acsr_B
P0335,m1125989,S1,m,3,3-phase,40,12.19,-119.1395952,46.69649546,80,m1125987,P0330,221.3,67.45,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0336,p901945,S1,p,3,3-phase,40,12.19,-119.1394414,46.69557118,80,m1125987,P0330,15.8,4.82,3ph_h-4_wpal4_wpal4_wpal4_wpal_ABC
P0337,l3254870,S1,l,1,1-phase,35,10.67,-119.1384378,46.69140802,80,l3030126,P0331,157.4,47.98,1ph-xx4_acsr4_acsr_C
P0338,l2879753,S1,l,1,1-phase,35,10.67,-119.1315936,46.665645,80,m3036162,P0333,189.6,57.79,1ph-x2_acsrx2_acsr_B
P0339,l2955055,S1,l,1,1-phase,35,10.67,-119.1304726,46.66666468,80,m3036162,P0333,141.3,43.07,1ph-x2_acsrx2_acsr_B
